ticker,time,open,high,low,close,adjusted_close,volume,source
TICK001,2024-01-22,1554.6367473360292,1627.6670798300752,1548.2363738134966,1581.6780100701667,1581.6780100701667,9521124,big_sample_data
TICK001,2024-01-23,545.4561271528498,560.5759144339144,511.67195237622076,543.8052066130512,543.8052066130512,1820625,big_sample_data
TICK001,2024-01-24,1721.1575063072596,1743.9226023416672,1670.773080771873,1703.6665270851727,1703.6665270851727,2459538,big_sample_data
TICK001,2024-01-25,1140.356928927171,1149.0230234662208,1136.248452172029,1140.5907580722767,1140.5907580722767,3252182,big_sample_data
TICK001,2024-01-26,1618.168187551337,1641.0125624317072,1573.0092996021742,1607.3315915127748,1607.3315915127748,8241548,big_sample_data
TICK001,2024-01-27,589.8262979528954,655.3131530806065,544.5883487742386,589.4186637302018,589.4186637302018,4218875,big_sample_data
TICK001,2024-01-28,267.5870299038976,313.8147116534262,206.8297868915265,257.25222979046396,257.25222979046396,3962172,big_sample_data
TICK001,2024-01-29,1294.777763321348,1297.3094262685736,1231.4003176716324,1245.9003518981617,1245.9003518981617,2690108,big_sample_data
TICK001,2024-01-30,1184.8469335604739,1214.1547327545466,1177.4985615243104,1203.987463049327,1203.987463049327,9107702,big_sample_data
TICK001,2024-01-31,1079.5622717486708,1140.9012740023138,1035.5662007899698,1081.1063994227495,1081.1063994227495,937493,big_sample_data
TICK001,2024-02-01,721.9409868653938,814.6998725415012,671.4225477239736,774.4674066323041,774.4674066323041,3549029,big_sample_data
TICK001,2024-02-02,1803.3362190094986,1879.080575810927,1778.3847964040206,1874.4808428527754,1874.4808428527754,1905761,big_sample_data
TICK001,2024-02-03,1162.3222417750803,1233.2644026284822,1137.470808445607,1216.8257469254881,1216.8257469254881,7660091,big_sample_data
TICK001,2024-02-04,1047.42565852799,1056.354259697247,1008.1893726536325,1029.4161341575837,1029.4161341575837,9781831,big_sample_data
TICK001,2024-02-05,606.2007212795501,647.1779766084853,558.1618800601486,614.3529261402906,614.3529261402906,1934690,big_sample_data
TICK001,2024-02-06,896.7542028492979,989.3751251173966,801.874848800992,825.2628671464985,825.2628671464985,3196394,big_sample_data
TICK001,2024-02-07,1039.9819011904933,1051.5595634333442,965.7857387351293,1005.9290900501801,1005.9290900501801,631936,big_sample_data
TICK001,2024-02-08,1260.2241947230002,1275.2441839096718,1179.766470330973,1261.4265468431624,1261.4265468431624,3116135,big_sample_data
TICK001,2024-02-09,1604.9902410230554,1702.1584174801421,1600.3831247700814,1677.2857689644934,1677.2857689644934,7559365,big_sample_data
TICK001,2024-02-10,1914.3968320197243,1935.54612576822,1885.2738160463628,1912.4161330963989,1912.4161330963989,7458693,big_sample_data
TICK001,2024-02-11,1223.2637284069565,1231.0379504677142,1170.088475366259,1190.6574034996636,1190.6574034996636,5587237,big_sample_data
TICK001,2024-02-12,1623.1800075973597,1666.9557952456025,1533.500352801804,1608.2359652238042,1608.2359652238042,7255953,big_sample_data
TICK001,2024-02-13,388.519824721117,415.77045778806047,371.92852102772304,372.50336230899205,372.50336230899205,3828792,big_sample_data
TICK001,2024-02-14,1870.5379016696468,1947.112527461872,1818.9087351925614,1883.603906369799,1883.603906369799,9210648,big_sample_data
TICK001,2024-02-15,117.92119876117431,166.92464114752835,114.63527664418696,137.78431955818013,137.78431955818013,9041643,big_sample_data
TICK001,2024-02-16,514.726569847687,558.6444872445858,498.4760451697203,510.09820383044797,510.09820383044797,6035932,big_sample_data
TICK001,2024-02-17,375.66540242244366,379.83007142196345,289.476719111862,292.42716088656204,292.42716088656204,8796617,big_sample_data
TICK001,2024-02-18,435.1364920840975,486.00189458107087,347.7805546779214,389.29819036658034,389.29819036658034,4578014,big_sample_data
TICK001,2024-02-19,378.8341825270081,464.984097876996,373.75355792327593,379.74443987563154,379.74443987563154,2489990,big_sample_data
TICK001,2024-02-20,1485.2915860624116,1492.9699594104873,1418.290976862499,1472.6294400892978,1472.6294400892978,6637718,big_sample_data
TICK001,2024-02-21,1187.211194123973,1225.3380587981649,1112.027254354351,1194.6453699909384,1194.6453699909384,9559025,big_sample_data
TICK001,2024-02-22,837.2915678861131,867.0299731304475,829.6252877857761,842.0972402491407,842.0972402491407,7679449,big_sample_data
TICK001,2024-02-23,155.7800874849926,223.32569781784468,121.80335912989152,126.2675344515359,126.2675344515359,1500474,big_sample_data
TICK001,2024-02-24,1186.5375941727814,1247.1530998005778,1116.6290948833187,1233.7642199483985,1233.7642199483985,4534461,big_sample_data
TICK001,2024-02-25,1826.9684564114336,1890.124825753546,1810.4481278623086,1824.907369740152,1824.907369740152,8268535,big_sample_data
TICK001,2024-02-26,383.21083922199597,454.36351365022193,330.7141529205245,399.8164332001594,399.8164332001594,6405876,big_sample_data
TICK001,2024-02-27,885.5459296076422,892.760000381409,836.9145984345535,844.3425366399225,844.3425366399225,3790836,big_sample_data
TICK001,2024-02-28,1594.587413570547,1661.537808833947,1590.0109706674805,1656.088712960472,1656.088712960472,1358986,big_sample_data
TICK001,2024-02-29,1544.119661816271,1627.221354854956,1453.3423841780784,1576.9062802242586,1576.9062802242586,1648406,big_sample_data
TICK001,2024-03-01,1763.8999894492747,1799.9315279881673,1711.241564755101,1725.3490621668468,1725.3490621668468,8607148,big_sample_data
TICK001,2024-03-02,519.4921136306773,613.5280698523783,455.2336105582516,490.7918365161631,490.7918365161631,6760251,big_sample_data
TICK001,2024-03-03,1713.3154120721447,1780.1868066931866,1632.5488635507995,1752.8441364608866,1752.8441364608866,7724373,big_sample_data
TICK001,2024-03-04,1673.929133331981,1714.0960994901968,1672.849851987213,1705.8569325547762,1705.8569325547762,5361690,big_sample_data
TICK001,2024-03-05,1116.0834168565352,1175.5891722714262,1090.0297720326673,1118.7494335760305,1118.7494335760305,1475520,big_sample_data
TICK001,2024-03-06,1668.1836998695242,1765.2415724276425,1574.4972139835797,1702.859985520397,1702.859985520397,2092287,big_sample_data
TICK001,2024-03-07,148.80682328699487,199.04023345751762,76.09399173090449,110.62165913500957,110.62165913500957,4475413,big_sample_data
TICK001,2024-03-08,413.55181433124375,438.75599008616376,397.05427568041887,438.30752767678547,438.30752767678547,6549324,big_sample_data
TICK001,2024-03-09,1068.311843266308,1107.5830098653241,1017.7338566901528,1046.8405748161006,1046.8405748161006,5017925,big_sample_data
TICK001,2024-03-10,1792.823685341144,1838.9896932346055,1759.1233767957024,1809.8705162255424,1809.8705162255424,8758621,big_sample_data
TICK001,2024-03-11,1320.9591170087492,1417.8286190513118,1286.4470146696476,1361.402449742611,1361.402449742611,6106904,big_sample_data
TICK001,2024-03-12,1980.747312175241,2024.4946020358977,1932.9697265496104,2005.444227458354,2005.444227458354,8195404,big_sample_data
TICK001,2024-03-13,1685.9749617709222,1700.0435043158768,1603.2919583705982,1651.6752594570742,1651.6752594570742,9332008,big_sample_data
TICK001,2024-03-14,1243.1130906347591,1262.1614750656727,1192.8890708972615,1259.088604783051,1259.088604783051,4875234,big_sample_data
TICK001,2024-03-15,831.8152042093474,920.1356195165454,786.6058014053767,804.9092485288126,804.9092485288126,7356468,big_sample_data
TICK001,2024-03-16,1233.196129267048,1270.9937322095564,1218.1864878240747,1255.2560215244416,1255.2560215244416,3114537,big_sample_data
TICK001,2024-03-17,1180.650398522313,1260.993449896125,1122.5738779438286,1210.1693647453103,1210.1693647453103,6839771,big_sample_data
TICK001,2024-03-18,1425.515484299506,1506.9651570170206,1421.995579564703,1478.8797508792895,1478.8797508792895,2728504,big_sample_data
TICK001,2024-03-19,1368.878590498134,1412.9333444992703,1298.917278129642,1306.7719612652547,1306.7719612652547,4003678,big_sample_data
TICK001,2024-03-20,404.5682676552517,487.38437360115927,391.18121385981544,443.2095081365404,443.2095081365404,5774735,big_sample_data
TICK001,2024-03-21,110.42227000921142,113.2920194345791,102.38980973493284,104.892017221879,104.892017221879,5259375,big_sample_data
TICK001,2024-03-22,175.7113738262304,191.09051111187907,137.91822656028427,167.40228985819755,167.40228985819755,6090677,big_sample_data
TICK001,2024-03-23,958.0003393526544,963.5560887413249,902.0018192613444,927.8494856503434,927.8494856503434,760842,big_sample_data
TICK001,2024-03-24,469.3285995512403,522.4092598972563,452.80790953041935,459.19624933073135,459.19624933073135,1462907,big_sample_data
TICK001,2024-03-25,1627.0570808001487,1669.1563074417863,1577.941930483173,1605.8890901858306,1605.8890901858306,8064183,big_sample_data
TICK001,2024-03-26,1997.4793205708897,2008.0254396985426,1993.3657055083293,1995.570268227888,1995.570268227888,3866473,big_sample_data
TICK001,2024-03-27,1469.4955495476513,1527.7887847632405,1440.3193468128588,1464.2386423519465,1464.2386423519465,8146286,big_sample_data
TICK001,2024-03-28,1598.2363579291684,1673.2923837625324,1583.747326840391,1637.1411100925168,1637.1411100925168,1949168,big_sample_data
TICK001,2024-03-29,1114.828193350765,1132.4087269068066,1063.6055239166471,1097.8101851485962,1097.8101851485962,5656492,big_sample_data
TICK001,2024-03-30,370.5653319421185,453.4161729995558,280.4447126821264,433.3248372375739,433.3248372375739,4044417,big_sample_data
TICK001,2024-03-31,1332.647702740966,1344.0573356548655,1271.530087388252,1291.156733565665,1291.156733565665,2353170,big_sample_data
TICK001,2024-04-01,148.46407274287077,191.1438991700805,105.48064423758777,126.25371971819156,126.25371971819156,1459113,big_sample_data
TICK001,2024-04-02,1139.0836753283113,1149.2472218275923,1078.8819425654474,1117.0647801059868,1117.0647801059868,9125534,big_sample_data
TICK001,2024-04-03,454.6701184600698,494.70390921182417,449.10362496185473,489.0176943723342,489.0176943723342,2260596,big_sample_data
TICK001,2024-04-04,1075.6126222323674,1128.6759032112493,1060.6402043308221,1087.8899575183825,1087.8899575183825,9507284,big_sample_data
TICK001,2024-04-05,1027.86258268351,1087.8489809879245,1014.8227056345376,1051.8630242719107,1051.8630242719107,1590785,big_sample_data
TICK001,2024-04-06,1366.1496393016625,1380.0763755732773,1361.3199140552829,1371.803754051237,1371.803754051237,8727293,big_sample_data
TICK001,2024-04-07,906.5160598409569,990.4538032725136,858.8704659149429,980.2168146571518,980.2168146571518,8161085,big_sample_data
TICK001,2024-04-08,1058.4902115460309,1111.70811495143,965.3434900959242,981.939469518662,981.939469518662,2861355,big_sample_data
TICK001,2024-04-09,1527.1650387731147,1587.9614705097347,1516.0868233773092,1548.7864076779015,1548.7864076779015,2456516,big_sample_data
TICK001,2024-04-10,1226.644117687942,1296.6377009410594,1132.0727696966858,1284.122339395616,1284.122339395616,5842926,big_sample_data
TICK001,2024-04-11,1003.9176730029768,1023.0477001205059,951.41964210163,1011.8976692286005,1011.8976692286005,9608332,big_sample_data
TICK001,2024-04-12,868.9262421712411,929.6873215383405,845.6288821625477,859.8879948897011,859.8879948897011,9570844,big_sample_data
TICK001,2024-04-13,200.51909954124346,217.16684549855862,120.33145307651957,123.98562402586516,123.98562402586516,5453582,big_sample_data
TICK001,2024-04-14,717.3006498916491,770.6130029447552,691.1868397157559,717.128653252738,717.128653252738,9405345,big_sample_data
TICK001,2024-04-15,1597.0708611029775,1687.4533711333775,1543.1870492403298,1620.7414293094612,1620.7414293094612,3959866,big_sample_data
TICK001,2024-04-16,1378.0417356019484,1433.5191417480466,1288.0755548501788,1321.6460973291867,1321.6460973291867,6081550,big_sample_data
TICK001,2024-04-17,740.5631835182273,746.178514440429,732.0678245546318,745.4600282705886,745.4600282705886,9585323,big_sample_data
TICK001,2024-04-18,311.99612114670003,401.88002783223993,247.6779411067557,257.20154026815464,257.20154026815464,3785267,big_sample_data
TICK001,2024-04-19,550.1573044092709,610.4395644037925,545.7137686811299,580.223330133039,580.223330133039,5111540,big_sample_data
TICK001,2024-04-20,1939.1660866854065,1943.9187631164343,1874.333163386169,1881.4424885895564,1881.4424885895564,2196764,big_sample_data
TICK001,2024-04-21,1021.079783978333,1066.8801737696406,974.2562786474213,994.198725266391,994.198725266391,6473626,big_sample_data
TICK001,2024-04-22,1646.6926152996464,1689.4465566575616,1613.902633609907,1626.2016974150024,1626.2016974150024,5375959,big_sample_data
TICK001,2024-04-23,683.6750223361983,719.5194225469553,668.0302141963258,696.6858381605234,696.6858381605234,6863642,big_sample_data
TICK001,2024-04-24,487.19546335541196,503.6730646168586,454.17206250322005,471.2393544711253,471.2393544711253,9227348,big_sample_data
TICK001,2024-04-25,1440.122743540909,1480.1924719799697,1408.0544541668091,1445.1324303852036,1445.1324303852036,792936,big_sample_data
TICK001,2024-04-26,579.7186194354117,615.4187236040614,550.931412582521,583.772733090927,583.772733090927,3604124,big_sample_data
TICK001,2024-04-27,1553.7540772116067,1608.4574927370263,1485.792077262383,1528.3718548344398,1528.3718548344398,2586565,big_sample_data
TICK001,2024-04-28,1767.6894413919465,1829.1087612840543,1733.0476423346017,1737.2311102504532,1737.2311102504532,1007383,big_sample_data
TICK001,2024-04-29,1549.316597392464,1570.8743448652338,1463.8694285626857,1472.6593489507347,1472.6593489507347,6363790,big_sample_data
TICK001,2024-04-30,405.1923440713531,415.13519657000853,365.1405415185292,385.63966293601374,385.63966293601374,4467180,big_sample_data
TICK001,2024-05-01,1930.4238889682456,1997.771117590953,1897.992608882155,1971.5259163477285,1971.5259163477285,7141529,big_sample_data
TICK001,2024-05-02,1803.373337228195,1818.8350476911698,1777.641334698656,1789.2551246939875,1789.2551246939875,4129311,big_sample_data
TICK001,2024-05-03,425.024016401344,433.29334530387695,343.1279288366007,413.72479473345,413.72479473345,7443262,big_sample_data
TICK001,2024-05-04,1524.8595046243374,1583.9043759868591,1507.2198221666208,1519.9175489265704,1519.9175489265704,4227211,big_sample_data
TICK001,2024-05-05,795.34440486832,800.1734363655881,776.0958505314015,794.1127820141372,794.1127820141372,9563479,big_sample_data
TICK001,2024-05-06,1093.5414777050212,1131.1215322217693,1003.9418802415971,1047.4718803660169,1047.4718803660169,7763131,big_sample_data
TICK001,2024-05-07,1838.6771371798086,1898.5903595749887,1833.210929720774,1877.6190012183126,1877.6190012183126,8039210,big_sample_data
TICK001,2024-05-08,1366.2500908559946,1466.1280443116912,1355.9535044414743,1398.6495219202607,1398.6495219202607,4748180,big_sample_data
TICK001,2024-05-09,1159.8464144881016,1235.4476242034802,1122.5772380135022,1226.8397250382916,1226.8397250382916,6792694,big_sample_data
TICK001,2024-05-10,754.3747705615551,790.7233895848415,711.9897117868463,733.0633796119716,733.0633796119716,3532880,big_sample_data
TICK001,2024-05-11,631.0962451920901,721.3068805790072,535.1259405550921,595.603174508053,595.603174508053,4474941,big_sample_data
TICK001,2024-05-12,280.48662804243537,325.81563781811457,222.04950317685493,323.32733771308256,323.32733771308256,6472177,big_sample_data
TICK001,2024-05-13,1787.1094449966129,1812.9559697125023,1780.13752212205,1803.0134086576104,1803.0134086576104,1491229,big_sample_data
TICK001,2024-05-14,1379.2908406800907,1442.1783713637362,1362.2343793535895,1391.1313780961466,1391.1313780961466,1872329,big_sample_data
TICK001,2024-05-15,1848.1368716100633,1888.788463226894,1786.928119360106,1821.4904342253603,1821.4904342253603,8764863,big_sample_data
TICK001,2024-05-16,719.8308635909932,788.1288199665091,678.2413617284138,724.1791940774633,724.1791940774633,4371342,big_sample_data
TICK001,2024-05-17,1708.7884579982463,1775.6327956193268,1687.2007688437366,1766.6172296983657,1766.6172296983657,8488752,big_sample_data
TICK001,2024-05-18,441.46057822252095,533.7354479890669,344.808716870732,486.786689291209,486.786689291209,5267431,big_sample_data
TICK001,2024-05-19,487.5048779448283,576.0805766643348,427.465671392802,492.3933951633586,492.3933951633586,1433729,big_sample_data
TICK001,2024-05-20,126.40907220557547,175.73353195106532,61.37118367600591,138.70559585660902,138.70559585660902,9518097,big_sample_data
TICK001,2024-05-21,1499.8705962353838,1596.1093289913179,1462.831591370226,1565.1484457725182,1565.1484457725182,9264941,big_sample_data
TICK001,2024-05-22,282.54971952052676,371.8506683275817,203.15802267239783,280.5857598169899,280.5857598169899,4260881,big_sample_data
TICK001,2024-05-23,1344.7076016634346,1435.2923506216694,1295.3754557446935,1341.114002015272,1341.114002015272,2147017,big_sample_data
TICK001,2024-05-24,1712.0929526219402,1786.8246719836093,1686.1486748768798,1735.669462484391,1735.669462484391,1704089,big_sample_data
TICK001,2024-05-25,1064.8047345744203,1148.9925956360821,1006.539999322101,1082.5892491661152,1082.5892491661152,6722071,big_sample_data
TICK001,2024-05-26,1578.8556471175734,1673.851135599565,1542.7920044380826,1559.9070884868372,1559.9070884868372,1701695,big_sample_data
TICK001,2024-05-27,1228.057838408771,1281.2328622889856,1184.9732107031934,1201.8420079498985,1201.8420079498985,9933227,big_sample_data
TICK001,2024-05-28,1596.759746019637,1635.9801670500349,1594.7808860287143,1596.4165557255196,1596.4165557255196,2898644,big_sample_data
TICK001,2024-05-29,128.6205610589638,202.97562492856838,46.56665156706832,65.57846907988511,65.57846907988511,4617850,big_sample_data
TICK001,2024-05-30,132.37910274963548,172.5240154846241,62.568004523925396,83.515271660466,83.515271660466,2040253,big_sample_data
TICK001,2024-05-31,1671.2810333860339,1760.1416984067234,1669.6140704801965,1672.5690026299774,1672.5690026299774,611373,big_sample_data
TICK001,2024-06-01,1832.632086552215,1851.7066833830363,1779.216853734478,1844.875442215919,1844.875442215919,5705152,big_sample_data
TICK001,2024-06-02,1821.2196549844612,1888.7638628117634,1761.4126558487128,1863.3065549618445,1863.3065549618445,1627241,big_sample_data
TICK001,2024-06-03,1525.5009682354957,1612.8436998335799,1498.7138020558327,1548.6874863847936,1548.6874863847936,9091182,big_sample_data
TICK001,2024-06-04,1186.9041823059863,1271.282622603632,1111.753949628559,1181.1974228621684,1181.1974228621684,5534125,big_sample_data
TICK001,2024-06-05,1707.7315749733027,1723.2975431543737,1663.5706090842352,1709.14927935483,1709.14927935483,6042701,big_sample_data
TICK001,2024-06-06,1631.4085792227465,1648.3074927810558,1586.0767957796174,1603.5092828622924,1603.5092828622924,6525791,big_sample_data
TICK001,2024-06-07,181.9882445191489,205.72067806277747,104.64542035616391,118.49323083785195,118.49323083785195,2555996,big_sample_data
TICK001,2024-06-08,745.07695317159,818.3110588417499,708.6622948787553,715.9126796256171,715.9126796256171,5710736,big_sample_data
TICK001,2024-06-09,441.0858661510161,494.268928365347,394.183690596894,470.04890555462873,470.04890555462873,9082665,big_sample_data
TICK001,2024-06-10,127.10223591315518,163.36155664251788,73.78537107354879,94.3452256664973,94.3452256664973,6229554,big_sample_data
TICK001,2024-06-11,1423.701409917709,1430.7158181094517,1381.1035293154646,1389.326595555781,1389.326595555781,9187394,big_sample_data
TICK001,2024-06-12,1068.3228894655467,1119.4287468512239,994.2142639546773,1016.8699278997531,1016.8699278997531,6035899,big_sample_data
TICK001,2024-06-13,1235.1694510368675,1287.1792859912437,1207.0567189392943,1264.6305060164575,1264.6305060164575,2795180,big_sample_data
TICK001,2024-06-14,1731.7062293236693,1773.9235756322707,1722.708060504816,1734.1804380500505,1734.1804380500505,1528221,big_sample_data
TICK001,2024-06-15,671.910961410793,749.3236940402744,582.8499504979777,617.6923422595142,617.6923422595142,7496793,big_sample_data
TICK001,2024-06-16,1552.3019477442153,1559.6546535636055,1514.7374245804258,1548.9414366950914,1548.9414366950914,9780242,big_sample_data
TICK001,2024-06-17,334.13555828829953,400.2104378822107,279.76940566060676,338.3643493491488,338.3643493491488,4865563,big_sample_data
TICK001,2024-06-18,1051.4555977213422,1088.3627159041532,1011.3269585278697,1042.3090357585477,1042.3090357585477,5578405,big_sample_data
TICK001,2024-06-19,164.614903962445,252.58776683720873,77.59915109787855,182.54113903003844,182.54113903003844,7820785,big_sample_data
TICK001,2024-06-20,1622.7137143705586,1692.2407945003222,1533.2095387026523,1613.1521319230837,1613.1521319230837,8627056,big_sample_data
TICK001,2024-06-21,1702.2287259804018,1742.5604221125732,1666.7143164818897,1698.970039170228,1698.970039170228,6805237,big_sample_data
TICK001,2024-06-22,1310.6865169647529,1361.757588743728,1214.9569495174892,1311.2904424988867,1311.2904424988867,4223706,big_sample_data
TICK001,2024-06-23,1512.9655027519436,1538.1859563810028,1452.8549329977216,1459.8765994540856,1459.8765994540856,6521067,big_sample_data
TICK001,2024-06-24,982.9126720590123,1049.11877581417,902.6691309672073,927.2826941447523,927.2826941447523,1919228,big_sample_data
TICK001,2024-06-25,854.5331491624851,878.4264261532227,768.4644563564043,824.3008340227489,824.3008340227489,4153283,big_sample_data
TICK001,2024-06-26,1885.9442249411838,1904.4767242289274,1822.5142114656123,1889.4506565658708,1889.4506565658708,9835727,big_sample_data
TICK001,2024-06-27,239.92357634779668,257.21237943729324,223.65060075826528,252.30075455383462,252.30075455383462,8187210,big_sample_data
TICK001,2024-06-28,623.3177953967652,673.5245359275114,547.8880183589989,629.240781061709,629.240781061709,3914451,big_sample_data
TICK001,2024-06-29,359.0394232962861,452.48703265210736,332.8586811100369,395.2548162071555,395.2548162071555,1590338,big_sample_data
TICK001,2024-06-30,898.5832203699929,910.6689925843486,802.5173365459822,887.2787011881869,887.2787011881869,4893025,big_sample_data
TICK001,2024-07-01,1628.8223058482906,1677.6207063243744,1590.7089109116616,1659.0351310746319,1659.0351310746319,9561170,big_sample_data
TICK001,2024-07-02,479.82440467045427,564.5620613113439,404.8646115238189,435.8168451353833,435.8168451353833,4925725,big_sample_data
TICK001,2024-07-03,888.3128548182199,913.8330256017066,871.9588719640034,903.5447776457756,903.5447776457756,5365229,big_sample_data
TICK001,2024-07-04,986.6763529095953,1076.5724637770322,954.4233568509999,998.5392472334681,998.5392472334681,3727509,big_sample_data
TICK001,2024-07-05,1132.989096469324,1202.2806343850782,1055.7630651234158,1162.9208873355096,1162.9208873355096,7300901,big_sample_data
TICK001,2024-07-06,1643.6158518459674,1716.9394080478914,1628.9752071080263,1636.1306656888235,1636.1306656888235,9664086,big_sample_data
TICK001,2024-07-07,872.976751959774,886.176315418753,789.937545710847,820.0825707396941,820.0825707396941,7474347,big_sample_data
TICK001,2024-07-08,1707.2050747066892,1797.615783985238,1622.492306588562,1776.7108115876981,1776.7108115876981,3304668,big_sample_data
TICK001,2024-07-09,703.1071271897505,801.2069905160627,680.6022742626301,790.7850530556105,790.7850530556105,8409968,big_sample_data
TICK001,2024-07-10,859.3731985636116,944.2765110154247,793.4691099585162,933.8977979255376,933.8977979255376,5650642,big_sample_data
TICK001,2024-07-11,511.7917750178093,583.2496064786361,453.16665553552366,533.0767914303576,533.0767914303576,1908601,big_sample_data
TICK001,2024-07-12,1312.5772183620006,1326.433888666928,1264.8633048858424,1273.0498118316846,1273.0498118316846,6418980,big_sample_data
TICK001,2024-07-13,1969.2338755863361,1985.6418483316543,1951.539792233347,1980.0450580579584,1980.0450580579584,4880716,big_sample_data
TICK001,2024-07-14,1267.7954109719074,1273.6597164517368,1240.18225613804,1254.3531120023952,1254.3531120023952,2063037,big_sample_data
TICK001,2024-07-15,1361.7498781413994,1424.481424051035,1342.338135366048,1354.771524515696,1354.771524515696,4481055,big_sample_data
TICK001,2024-07-16,204.3466973664915,245.66858130969396,131.2663690628629,238.2343924218168,238.2343924218168,8870434,big_sample_data
TICK001,2024-07-17,670.2218058907023,744.3814406437929,656.8231783160463,741.9210214103235,741.9210214103235,967193,big_sample_data
TICK001,2024-07-18,1413.13919704994,1458.2523937644894,1396.0656931656204,1436.6949560718685,1436.6949560718685,2492087,big_sample_data
TICK001,2024-07-19,1985.7263660738959,2043.6731536194216,1901.4975761128628,1997.009795058541,1997.009795058541,1070499,big_sample_data
TICK001,2024-07-20,1969.1456393732776,2038.7172864238194,1876.0378572069376,1898.253160000242,1898.253160000242,7094143,big_sample_data
TICK001,2024-07-21,1798.1660590186234,1861.4311671361427,1748.6388984470416,1851.4441105780418,1851.4441105780418,9645772,big_sample_data
TICK001,2024-07-22,1663.5885106997023,1698.8043611010205,1581.8177591063927,1638.2738940803945,1638.2738940803945,1492490,big_sample_data
TICK001,2024-07-23,1705.1828271056145,1796.904560204086,1645.1358610602595,1785.1534364325557,1785.1534364325557,9129340,big_sample_data
TICK001,2024-07-24,296.21479794995224,332.1239095193061,215.71187477017517,225.34718446904162,225.34718446904162,6906574,big_sample_data
TICK001,2024-07-25,1897.070262498496,1969.6683732946617,1839.3560360110657,1932.2850380122932,1932.2850380122932,1588624,big_sample_data
TICK001,2024-07-26,1407.3562645799657,1502.3486559323048,1392.5780730785993,1401.2557374751837,1401.2557374751837,8323354,big_sample_data
TICK001,2024-07-27,789.9509676821501,852.1797889901595,739.6481542625153,812.8281528245541,812.8281528245541,7672576,big_sample_data
TICK001,2024-07-28,904.6284563228191,985.2584552900089,864.8545316950967,960.0687095082799,960.0687095082799,4458823,big_sample_data
TICK001,2024-07-29,1816.1930622710095,1873.9683358449029,1744.6661174467117,1839.8302232402368,1839.8302232402368,1522519,big_sample_data
TICK001,2024-07-30,694.7173267447953,723.7255471398832,655.4796941368357,698.1916761068832,698.1916761068832,903048,big_sample_data
TICK001,2024-07-31,606.0567932712017,699.592499997256,585.2633106758371,639.0582838617634,639.0582838617634,6332240,big_sample_data
TICK001,2024-08-01,337.2910342821241,344.65111535999506,245.33698914899207,270.44421427740434,270.44421427740434,5146120,big_sample_data
